-60.,1.,0.008
-59.,1.,0.0074285714285714285
-58.,1.,0.01
-57.,1.,0.009142857142857144
-56.,0.999,0.008714285714285714
-55.,0.999,0.008285714285714285
-54.,0.9995,0.007285714285714286
-53.,0.9995,0.008571428571428572
-52.,0.9995,0.01042857142857143
-51.,0.9975,0.007714285714285714
-50.,0.9955,0.009428571428571429
-49.,0.9955,0.011142857142857144
-48.,0.995,0.009428571428571429
-47.,0.994,0.009285714285714286
-46.,0.9895,0.010714285714285714
-45.,0.9835,0.008
-44.,0.976,0.008714285714285714
-43.,0.9725,0.01
-42.,0.9655,0.010142857142857143
-41.,0.9515,0.009714285714285713
-40.,0.943,0.009142857142857144
-39.,0.927,0.009
-38.,0.909,0.009857142857142858
-37.,0.8905,0.009428571428571429
-36.,0.8705,0.0074285714285714285
-35.,0.8375,0.010857142857142857
-34.,0.8375,0.010714285714285714
-33.,0.797,0.01
-32.,0.766,0.009571428571428571
-31.,0.737,0.009
-30.,0.713,0.007857142857142858
-29.,0.6675,0.008
-28.,0.619,0.009714285714285713
-27.,0.585,0.008857142857142857
-26.,0.5445,0.009571428571428571
-25.,0.528,0.00842857142857143
-24.,0.4765,0.010142857142857143
-23.,0.4285,0.011285714285714286
-22.,0.395,0.009142857142857144
-21.,0.3665,0.009
-20.,0.307,0.008857142857142857
-19.,0.2665,0.009857142857142858
-18.,0.258,0.008285714285714285
-17.,0.224,0.01042857142857143
-16.,0.205,0.009142857142857144
-15.,0.173,0.009
-14.,0.1535,0.011285714285714286
-13.,0.127,0.008714285714285714
-12.,0.113,0.009428571428571429
-11.,0.0865,0.007285714285714286
-10.,0.076,0.008142857142857143
-9.,0.058,0.007285714285714286
-8.,0.048,0.01
-7.,0.042,0.007571428571428572
-6.,0.0455,0.006857142857142857
-5.,0.0265,0.010714285714285714
-4.,0.02,0.010142857142857143
-3.,0.02,0.008857142857142857
-2.,0.0155,0.009571428571428571
-1.,0.0135,0.009857142857142858
0.,0.009,0.00842857142857143
