-60.,1.,0.
-58.,1.,0.
-56.,1.,0.
-54.,1.,0.
-52.,1.,0.
-50.,1.,0.
-48.,0.9983333333333333,0.0007142857142857143
-46.,0.9983333333333333,0.0014285714285714286
-44.,0.9966666666666667,0.
-42.,1.,0.
-40.,0.9966666666666667,0.
-38.,0.99,0.
-36.,0.9783333333333334,0.002857142857142857
-34.,0.9733333333333334,0.002142857142857143
-32.,0.9633333333333334,0.002142857142857143
-30.,0.945,0.002142857142857143
-28.,0.9066666666666666,0.0035714285714285713
-26.,0.87,0.0035714285714285713
-24.,0.8083333333333333,0.007142857142857143
-22.,0.755,0.009285714285714286
-20.,0.6816666666666666,0.0064285714285714285
-18.,0.6433333333333333,0.011428571428571429
-16.,0.5016666666666667,0.015714285714285715
-14.,0.3933333333333333,0.009285714285714286
-12.,0.31,0.017857142857142856
-10.,0.265,0.017142857142857144
-8.,0.16666666666666666,0.020714285714285713
-6.,0.105,0.010714285714285714
-4.,0.08166666666666667,0.014285714285714285
-2.,0.04666666666666667,0.025714285714285714
0.,0.03166666666666667,0.030714285714285715
