-60.,0.9766666666666667,0.
-58.,0.97,0.
-56.,0.9766666666666667,0.0007142857142857143
-54.,0.955,0.
-52.,0.955,0.
-50.,0.9166666666666666,0.0007142857142857143
-48.,0.9016666666666666,0.0014285714285714286
-46.,0.9066666666666666,0.0035714285714285713
-44.,0.86,0.002142857142857143
-42.,0.865,0.0014285714285714286
-40.,0.81,0.005714285714285714
-38.,0.7733333333333333,0.005
-36.,0.7116666666666667,0.004285714285714286
-34.,0.6766666666666666,0.007142857142857143
-32.,0.6116666666666667,0.004285714285714286
-30.,0.5666666666666667,0.005714285714285714
-28.,0.55,0.005714285714285714
-26.,0.44333333333333336,0.007142857142857143
-24.,0.43,0.009285714285714286
-22.,0.395,0.013571428571428571
-20.,0.325,0.008571428571428572
-18.,0.27166666666666667,0.007857142857142858
-16.,0.16833333333333333,0.012142857142857143
-14.,0.16833333333333333,0.011428571428571429
-12.,0.16666666666666666,0.012142857142857143
-10.,0.125,0.02142857142857143
-8.,0.1,0.017142857142857144
-6.,0.08166666666666667,0.015714285714285715
-4.,0.045,0.027142857142857142
-2.,0.041666666666666664,0.03214285714285714
0.,0.03166666666666667,0.027857142857142858
