-60.,1.,0.0116
-59.,0.9996,0.0106
-58.,1.,0.011
-57.,0.9998,0.0122
-56.,0.9996,0.0084
-55.,0.999,0.0104
-54.,0.999,0.0106
-53.,0.9978,0.0102
-52.,0.999,0.0074
-51.,0.9976,0.01
-50.,0.9978,0.0092
-49.,0.9972,0.0096
-48.,0.9932,0.0084
-47.,0.988,0.01
-46.,0.9856,0.0102
-45.,0.9836,0.0078
-44.,0.9746,0.0092
-43.,0.9738,0.0102
-42.,0.9656,0.0108
-41.,0.9558,0.0084
-40.,0.9384,0.0118
-39.,0.9256,0.0066
-38.,0.9166,0.0086
-37.,0.8996,0.0112
-36.,0.8728,0.011
-35.,0.855,0.0086
-34.,0.826,0.0098
-33.,0.8002,0.0084
-32.,0.7754,0.0096
-31.,0.7328,0.0084
-30.,0.7044,0.009
-29.,0.661,0.0118
-28.,0.6276,0.01
-27.,0.5836,0.0102
-26.,0.5512,0.009
-25.,0.5154,0.0098
-24.,0.4634,0.0082
-23.,0.4402,0.0108
-22.,0.3882,0.0096
-21.,0.3598,0.01
-20.,0.3098,0.0104
-19.,0.288,0.0076
-18.,0.2538,0.009
-17.,0.2122,0.0088
-16.,0.1898,0.0098
-15.,0.163,0.0092
-14.,0.143,0.0108
-13.,0.123,0.0078
-12.,0.1092,0.0112
-11.,0.0922,0.0074
-10.,0.0788,0.0104
-9.,0.062,0.012
-8.,0.0484,0.0092
-7.,0.0448,0.01
-6.,0.0384,0.0094
-5.,0.0282,0.0084
-4.,0.0236,0.0082
-3.,0.0172,0.0076
-2.,0.0112,0.0104
-1.,0.012,0.0104
0.,0.0106,0.0086
