-60.,1.,0.002777777777777778
-58.,1.,0.0032222222222222222
-56.,1.,0.0032222222222222222
-54.,1.,0.0035555555555555557
-52.,1.,0.003111111111111111
-50.,1.,0.004666666666666667
-48.,1.,0.005666666666666667
-46.,1.,0.006555555555555556
-44.,1.,0.006555555555555556
-42.,1.,0.00788888888888889
-40.,1.,0.011111111111111112
-38.,1.,0.01011111111111111
-36.,1.,0.011777777777777778
-34.,0.992,0.013555555555555555
-32.,0.996,0.01577777777777778
-30.,0.987,0.015444444444444445
-28.,0.963,0.018333333333333333
-26.,0.93,0.020666666666666667
-24.,0.906,0.020888888888888887
-22.,0.856,0.025
-20.,0.793,0.023444444444444445
-18.,0.706,0.024888888888888887
-16.,0.592,0.025111111111111112
-14.,0.479,0.024444444444444446
-12.,0.386,0.028444444444444446
-10.,0.292,0.026222222222222223
-8.,0.218,0.028333333333333332
-6.,0.151,0.03133333333333333
-4.,0.105,0.02788888888888889
-2.,0.049,0.029111111111111112
0.,0.029,0.031
